"","datetime","open","high","low","close","volume","turnover"
"275",2021-10-20 17:00:00,0.80393,0.80514,0.79591,0.80181,35349.02403587,28258.2532430534
"276",2021-10-20 17:30:00,0.80208,0.80483,0.79989,0.80171,14083.91026589,11304.1551439049
"277",2021-10-20 18:00:00,0.80094,0.80503,0.80094,0.80346,10808.48276827,8685.90912531627
"278",2021-10-20 18:30:00,0.80327,0.80522,0.80327,0.80475,8321.73238409,6691.14822382966
"279",2021-10-20 19:00:00,0.80467,0.81312,0.80424,0.81312,23487.64045442,18980.4239085668
"280",2021-10-20 19:30:00,0.81283,0.81545,0.80957,0.813,16718.19947107,13585.5765244811
"281",2021-10-20 20:00:00,0.81359,0.81671,0.8005,0.80857,37820.76678328,30515.3146902239
"282",2021-10-20 20:30:00,0.80798,0.84317,0.80745,0.82929,182748.7515909,151338.558350688
"283",2021-10-20 21:00:00,0.82807,0.83076,0.81685,0.81725,28239.7323523,23254.9903056992
"284",2021-10-20 21:30:00,0.81758,0.81872,0.80835,0.80927,23688.30744048,19260.7036166969
"285",2021-10-20 22:00:00,0.80916,0.80952,0.80566,0.80673,18979.96069993,15319.6842411275
"286",2021-10-20 22:30:00,0.80759,0.81391,0.80539,0.81391,22306.72549454,18037.4077347449
"287",2021-10-20 23:00:00,0.81413,0.82477,0.81317,0.81404,45014.14574437,36875.6903519281
"288",2021-10-20 23:30:00,0.81479,0.81715,0.81183,0.81448,14354.70743901,11702.6474847335
"289",2021-10-21 00:00:00,0.81424,0.81561,0.80755,0.81561,16380.27979151,13270.8998615707
"290",2021-10-21 00:30:00,0.81571,0.82545,0.81571,0.81669,23727.72495795,19509.0973879856
"291",2021-10-21 01:00:00,0.8188,0.83135,0.8188,0.83061,21500.21133158,17756.4184975002
"292",2021-10-21 01:30:00,0.83064,0.83144,0.81269,0.81647,41150.39135378,33903.5673283576
"293",2021-10-21 02:00:00,0.81689,0.81777,0.80235,0.80956,28086.53876682,22784.6677336447
"294",2021-10-21 02:30:00,0.8139,0.81543,0.80693,0.81394,9841.76319904,7989.76934082141
"295",2021-10-21 03:00:00,0.81399,0.8142,0.80755,0.8081,7785.29505088,6297.60805402116
"296",2021-10-21 03:30:00,0.8081,0.81264,0.8066,0.81144,47526.32044941,38516.3446390469
"297",2021-10-21 04:00:00,0.81125,0.81269,0.80656,0.8069,10036.50866521,8128.27490539576
"298",2021-10-21 04:30:00,0.80972,0.81117,0.80658,0.80936,28476.83306235,22977.8773382884
"299",2021-10-21 05:00:00,0.80866,0.8173,0.80823,0.81443,22972.98950737,18666.183467272
"300",2021-10-21 05:30:00,0.81411,0.81925,0.81323,0.81346,21339.98181973,17412.7996258908
"301",2021-10-21 06:00:00,0.81377,0.815,0.80857,0.81045,37617.09464901,30552.7391345112
"302",2021-10-21 06:30:00,0.80853,0.80989,0.80298,0.808,32523.78641786,26222.3659694014
"303",2021-10-21 07:00:00,0.8078,0.80958,0.80299,0.80958,6148.83385304,4958.79063353096
"304",2021-10-21 07:30:00,0.80988,0.81406,0.80975,0.81108,10547.0770515,8566.98724170846
"305",2021-10-21 08:00:00,0.81062,0.81665,0.81062,0.81595,10791.0560404,8780.57663853925
"306",2021-10-21 08:30:00,0.81615,0.81916,0.81589,0.81636,10019.82996133,8189.70152010441
"307",2021-10-21 09:00:00,0.81678,0.82126,0.81632,0.82045,26640.27634965,21802.9497813032
"308",2021-10-21 09:30:00,0.82128,0.827,0.82027,0.82354,17896.58514352,14742.5166327716
"309",2021-10-21 10:00:00,0.8239,0.82481,0.81842,0.82111,16874.93027599,13854.6171690748
"310",2021-10-21 10:30:00,0.82187,0.82854,0.82187,0.8248,27769.85777123,22937.2519375474
"311",2021-10-21 11:00:00,0.82464,0.82644,0.82142,0.82644,11074.89841299,9117.78056426069
"312",2021-10-21 11:30:00,0.82496,0.82862,0.8033,0.805,114978.70403369,93502.4849973524
"313",2021-10-21 12:00:00,0.80445,0.80909,0.79539,0.80357,34159.33247745,27402.0177135131
"314",2021-10-21 12:30:00,0.80476,0.80857,0.80393,0.80857,18357.13768581,14783.0260419498
"315",2021-10-21 13:00:00,0.80671,0.81686,0.805,0.81452,19989.06395142,16201.1241115935
"316",2021-10-21 13:30:00,0.81571,0.8175,0.80678,0.80678,24083.80076618,19553.4554529517
"317",2021-10-21 14:00:00,0.80675,0.80832,0.79458,0.79516,38145.09104616,30710.761165869
"318",2021-10-21 14:30:00,0.79743,0.79881,0.792,0.79614,32395.78284085,25758.9869737471
"319",2021-10-21 15:00:00,0.79654,0.79836,0.78243,0.78628,20013.75790981,15818.0609098063
"320",2021-10-21 15:30:00,0.784,0.793,0.78074,0.793,42549.49079819,33498.6578241829
"321",2021-10-21 16:00:00,0.79113,0.796,0.78913,0.79453,24621.53305697,19522.5568499335
"322",2021-10-21 16:30:00,0.79512,0.79704,0.78523,0.78578,6937.88145531,5481.39511249968
"323",2021-10-21 17:00:00,0.78767,0.79537,0.78767,0.794,16802.83997755,13315.0771636602
"324",2021-10-21 17:30:00,0.79188,0.79193,0.78576,0.78752,3873.85427439,3057.55840957965
"325",2021-10-21 18:00:00,0.78804,0.80079,0.78731,0.79994,34898.70905811,27744.5614950351
"326",2021-10-21 18:30:00,0.79981,0.79981,0.7922,0.79247,22245.66725978,17668.0145649556
"327",2021-10-21 19:00:00,0.79288,0.80055,0.79288,0.80046,9246.39215042,7381.91283956041
"328",2021-10-21 19:30:00,0.80046,0.80052,0.79243,0.79243,8653.27034258,6901.33874625224
"329",2021-10-21 20:00:00,0.79598,0.79598,0.78847,0.78872,20964.7252,16581.440699196
"330",2021-10-21 20:30:00,0.78909,0.79435,0.78896,0.79319,4114.37875883,3254.11681455971
"331",2021-10-21 21:00:00,0.79411,0.79778,0.79411,0.79652,15334.91514216,12207.5735862627
"332",2021-10-21 21:30:00,0.79679,0.79679,0.79167,0.79656,5725.93069466,4545.40866439821
"333",2021-10-21 22:00:00,0.79708,0.79809,0.79509,0.79799,5374.57612009,4283.35668042941
"334",2021-10-21 22:30:00,0.79821,0.7983,0.79,0.79109,4688.24064556,3715.62077780463
"335",2021-10-21 23:00:00,0.79169,0.79487,0.789,0.79117,11231.91955142,8889.31442912756
"336",2021-10-21 23:30:00,0.78924,0.79151,0.78639,0.78639,13556.98848495,10703.4530380893
"337",2021-10-22 00:00:00,0.78769,0.79307,0.7862,0.79279,15222.35598489,12024.8858896882
"338",2021-10-22 00:30:00,0.79293,0.79914,0.79292,0.79914,8010.16993339,6370.05442305473
"339",2021-10-22 01:00:00,0.79785,0.80299,0.79751,0.80299,7663.47551012,6135.1011772935
"340",2021-10-22 01:30:00,0.8033,0.80427,0.79665,0.79681,12017.8973,9612.256048114
"341",2021-10-22 02:00:00,0.79681,0.7969,0.79279,0.79604,20458.41782368,16258.6656177136
"342",2021-10-22 02:30:00,0.79661,0.79661,0.79265,0.79578,5943.73317846,4725.56936579265
"343",2021-10-22 03:00:00,0.79579,0.8,0.79579,0.79983,11768.0706316,9395.56180324827
"344",2021-10-22 03:30:00,0.8,0.80389,0.79926,0.80389,10259.20199008,8219.7866383457
"345",2021-10-22 04:00:00,0.80383,0.80828,0.80318,0.80488,11696.46594924,9425.21052506514
"346",2021-10-22 04:30:00,0.80498,0.80726,0.80008,0.80702,8701.64388448,6999.05722551142
"347",2021-10-22 05:00:00,0.8071,0.80729,0.8016,0.80222,11765.85265968,9469.81091582069
"348",2021-10-22 05:30:00,0.80233,0.80373,0.8005,0.80206,8478.6432716,6799.09139765693
"349",2021-10-22 06:00:00,0.80073,0.80451,0.80023,0.80023,15711.08205807,12603.5707904129
"350",2021-10-22 06:30:00,0.8,0.80202,0.79807,0.80061,3062.79978371,2449.75731579564
"351",2021-10-22 07:00:00,0.80193,0.80213,0.79782,0.80051,6688.80519339,5351.78912435513
"352",2021-10-22 07:30:00,0.80111,0.80566,0.80111,0.80478,14045.86310329,11292.8212342974
"353",2021-10-22 08:00:00,0.80469,0.80619,0.80211,0.80211,6292.5064,5062.066049302
"354",2021-10-22 08:30:00,0.80211,0.8065,0.8012,0.8065,9507.71210814,7650.09221719006
"355",2021-10-22 09:00:00,0.80617,0.80617,0.80213,0.80367,13610.75103699,10932.962665299
"356",2021-10-22 09:30:00,0.80211,0.80276,0.798,0.80253,49889.2361596,39886.5558225179
"357",2021-10-22 10:00:00,0.8028,0.8028,0.79949,0.79955,8049.0492229,6441.51279026634
"358",2021-10-22 10:30:00,0.79971,0.80352,0.79971,0.80188,9397.72474164,7537.62718134453
"359",2021-10-22 11:00:00,0.80233,0.80678,0.80098,0.8062,12126.16081288,9732.30506577104
"360",2021-10-22 11:30:00,0.80674,0.80953,0.8064,0.80923,6370.30718061,5143.51687621333
"361",2021-10-22 12:00:00,0.80933,0.80956,0.80561,0.80792,10714.34363315,8654.13876532589
"362",2021-10-22 12:30:00,0.80694,0.81175,0.8067,0.81175,12297.95370213,9958.27255255239
"363",2021-10-22 13:00:00,0.81087,0.81316,0.80759,0.81152,15014.12019939,12172.3058050057
"364",2021-10-22 13:30:00,0.8112,0.81396,0.79936,0.80006,105309.02867079,85319.1969032213
"365",2021-10-22 14:00:00,0.79914,0.79914,0.78674,0.79148,75322.66257027,59692.7259460532
"366",2021-10-22 14:30:00,0.79092,0.79668,0.78704,0.79593,13192.33917417,10422.8336867525
"367",2021-10-22 15:00:00,0.79704,0.7986,0.78506,0.78506,22012.84228289,17420.4799856912
"368",2021-10-22 15:30:00,0.78471,0.79285,0.78471,0.78762,12425.58537091,9811.2186502136
"369",2021-10-22 16:00:00,0.7871,0.789,0.77572,0.7884,24652.82755027,19326.5504914799
"370",2021-10-22 16:30:00,0.78847,0.7917,0.78686,0.7917,5152.90994265,4067.89040932405
"371",2021-10-22 17:00:00,0.79074,0.79259,0.78624,0.78719,31752.30908643,25096.0506565606
"372",2021-10-22 17:30:00,0.78668,0.78976,0.78471,0.78527,17356.71730314,13656.4920354358
"373",2021-10-22 18:00:00,0.78471,0.78697,0.78303,0.78652,11109.7601168,8724.36551659839
"374",2021-10-22 18:30:00,0.78613,0.78892,0.78476,0.786,14870.79386974,11695.8797919913
"375",2021-10-22 19:00:00,0.78464,0.78624,0.7805,0.78624,17192.81192228,13471.1921119918
"376",2021-10-22 19:30:00,0.78641,0.78661,0.78137,0.78486,9512.16252946,7449.85588887007
"377",2021-10-22 20:00:00,0.78398,0.78641,0.78271,0.78404,16441.30291669,12902.2732222123
"378",2021-10-22 20:30:00,0.78507,0.78667,0.78433,0.7848,11987.47514398,9414.83259588772
"379",2021-10-22 21:00:00,0.78515,0.78723,0.78447,0.78627,4868.94607689,3826.77181890197
"380",2021-10-22 21:30:00,0.78561,0.78561,0.77895,0.78082,16494.1168022,12905.8590708005
"381",2021-10-22 22:00:00,0.78019,0.7856,0.78,0.78326,22425.79542442,17561.8110384391
"382",2021-10-22 22:30:00,0.78355,0.78702,0.7834,0.78583,9364.38740882,7357.34659798981
"383",2021-10-22 23:00:00,0.78629,0.79,0.78549,0.78938,10392.23900852,8178.5267060632
"384",2021-10-22 23:30:00,0.78923,0.792,0.78923,0.79036,8531.08171915,6747.41926075149
"385",2021-10-23 00:00:00,0.79065,0.792,0.78601,0.79192,10319.16747206,8140.42145295513
"386",2021-10-23 00:30:00,0.79184,0.79246,0.78757,0.79246,8755.83975409,6918.65532065157
"387",2021-10-23 01:00:00,0.79261,0.79484,0.79212,0.79264,13694.86109023,10869.7063202054
"388",2021-10-23 01:30:00,0.79257,0.7926,0.79,0.7926,3644.27162425,2885.02721613969
"389",2021-10-23 02:00:00,0.79351,0.79458,0.79312,0.79312,2700.4191,2142.341940667
"390",2021-10-23 02:30:00,0.79281,0.79457,0.79207,0.79401,15713.07262356,12459.7101174071
"391",2021-10-23 03:00:00,0.79438,0.79484,0.79203,0.79294,8131.6584716,6457.13295904715
"392",2021-10-23 03:30:00,0.79271,0.79421,0.79174,0.79376,20397.48447688,16172.3541928745
"393",2021-10-23 04:00:00,0.79383,0.7984,0.79252,0.79771,18737.82840707,14869.7548006629
"394",2021-10-23 04:30:00,0.79849,0.79849,0.79367,0.79698,5205.63575712,4143.63044223795
"395",2021-10-23 05:00:00,0.7979,0.7987,0.79526,0.7972,9322.47432418,7432.44132666187
"396",2021-10-23 05:30:00,0.79717,0.79719,0.79449,0.79622,13656.37728817,10867.1183047119
"397",2021-10-23 06:00:00,0.79574,0.79738,0.7942,0.79738,5049.79705883,4016.67382314909
"398",2021-10-23 06:30:00,0.79738,0.79787,0.79559,0.79564,2870.2955499,2285.91969200196
"399",2021-10-23 07:00:00,0.79723,0.79723,0.79243,0.79297,6684.51615788,5312.1370583186
"400",2021-10-23 07:30:00,0.79328,0.79529,0.7917,0.79463,3388.7204,2688.263389032
"401",2021-10-23 08:00:00,0.79361,0.79683,0.79361,0.79557,4693.53802858,3733.84016494767
"402",2021-10-23 08:30:00,0.79708,0.7979,0.79453,0.7977,9384.07955501,7466.06172804342
"403",2021-10-23 09:00:00,0.79778,0.79778,0.78781,0.78958,11400.0113686,9021.11068744296
"404",2021-10-23 09:30:00,0.78958,0.7914,0.78885,0.79048,3013.71914993,2381.30741259405
"405",2021-10-23 10:00:00,0.78963,0.79087,0.78726,0.78726,8918.18392489,7037.64778354819
"406",2021-10-23 10:30:00,0.78739,0.78829,0.78382,0.7842,3896.4678245,3064.8212146169
"407",2021-10-23 11:00:00,0.78382,0.79188,0.78024,0.79139,8114.3728044,6394.47451169211
"408",2021-10-23 11:30:00,0.79139,0.79292,0.79099,0.79125,9510.74015339,7534.90979068927
"409",2021-10-23 12:00:00,0.79193,0.79386,0.79142,0.79326,7847.74385698,6224.50348029258
"410",2021-10-23 12:30:00,0.79318,0.79456,0.79051,0.79136,11271.70950346,8934.73599083458
"411",2021-10-23 13:00:00,0.79061,0.7917,0.7885,0.78877,4299.6832738,3398.06755362773
"412",2021-10-23 13:30:00,0.78887,0.79171,0.78887,0.79171,7084.83111415,5601.19349919598
"413",2021-10-23 14:00:00,0.79178,0.79214,0.79015,0.79044,4582.47378223,3623.98646421009
"414",2021-10-23 14:30:00,0.79065,0.793,0.79065,0.79082,59665.16365298,47293.8714137859
"415",2021-10-23 15:00:00,0.79151,0.79645,0.79055,0.79645,8003.10139119,6341.75013358112
"416",2021-10-23 15:30:00,0.79585,0.79664,0.78963,0.79512,13725.36385524,10891.0289404754
"417",2021-10-23 16:00:00,0.79529,0.79926,0.79473,0.79666,19797.43292158,15780.7779436011
"418",2021-10-23 16:30:00,0.79731,0.79741,0.79129,0.79221,24811.98949423,19706.5740332211
"419",2021-10-23 17:00:00,0.79146,0.79251,0.78944,0.79144,23248.36565496,18383.1794062362
"420",2021-10-23 17:30:00,0.79257,0.79257,0.78708,0.78787,15541.75875215,12274.3870837564
"421",2021-10-23 18:00:00,0.78787,0.86975,0.7874,0.78783,201564.16862191,161853.427609402
"422",2021-10-23 18:30:00,0.78825,0.78915,0.78171,0.78765,88997.71180251,70018.381050981
"423",2021-10-23 19:00:00,0.78765,0.78863,0.78317,0.78494,68606.08928005,53927.0458890054
"424",2021-10-23 19:30:00,0.78494,0.78562,0.78288,0.78471,28096.84676582,22030.5072618692
"425",2021-10-23 20:00:00,0.7851,0.78537,0.78261,0.78398,17096.95964059,13403.9087350434
"426",2021-10-23 20:30:00,0.78391,0.78557,0.78063,0.78438,30551.46334502,23932.0656955663
"427",2021-10-23 21:00:00,0.78462,0.78594,0.78335,0.78576,4895.15872474,3843.83544821199
"428",2021-10-23 21:30:00,0.78576,0.78674,0.78487,0.78618,13952.83766226,10962.9555210594
"429",2021-10-23 22:00:00,0.7868,0.79004,0.7868,0.78777,14565.95058094,11485.8491339951
"430",2021-10-23 22:30:00,0.78865,0.78957,0.78793,0.78863,7180.8121,5663.279257218
"431",2021-10-23 23:00:00,0.78851,0.79308,0.78745,0.79308,10085.80058546,7976.0859670099
"432",2021-10-23 23:30:00,0.79319,0.79364,0.79067,0.79364,6590.84053663,5219.51428127542
"433",2021-10-24 00:00:00,0.7937,0.79539,0.79243,0.79506,12532.43322701,9943.56031260636
"434",2021-10-24 00:30:00,0.79468,0.79503,0.79222,0.79465,15523.94779131,12322.516637938
"435",2021-10-24 01:00:00,0.79469,0.80011,0.79469,0.80011,20076.7648791,16020.5629922832
"436",2021-10-24 01:30:00,0.80011,0.80039,0.79567,0.79713,12439.5202357,9925.11898160692
"437",2021-10-24 02:00:00,0.79741,0.79809,0.79443,0.79553,26021.19148528,20717.3763109095
"438",2021-10-24 02:30:00,0.79435,0.7971,0.7935,0.7971,12463.0124945,9917.12650094315
"439",2021-10-24 03:00:00,0.79657,0.79794,0.79538,0.79581,7390.52308781,5887.8861390072
"440",2021-10-24 03:30:00,0.79601,0.79914,0.79601,0.79879,12582.18771436,10037.225276731
"441",2021-10-24 04:00:00,0.79874,0.79889,0.79637,0.79637,13900.1346,11084.595545204
"442",2021-10-24 04:30:00,0.79622,0.79651,0.7942,0.7945,18789.75003651,14932.950331048
"443",2021-10-24 05:00:00,0.79566,0.79765,0.7937,0.79765,22184.70790847,17631.519157696
"444",2021-10-24 05:30:00,0.79728,0.79728,0.79448,0.79527,9661.77324666,7692.54587606089
"445",2021-10-24 06:00:00,0.79471,0.79567,0.79243,0.79258,5570.65993468,4421.52321176073
"446",2021-10-24 06:30:00,0.79237,0.79358,0.78762,0.78947,19742.656463,15595.8016100228
"447",2021-10-24 07:00:00,0.78966,0.79036,0.78793,0.78907,23039.21149328,18179.9218028581
"448",2021-10-24 07:30:00,0.78914,0.78968,0.78815,0.78869,12373.64582012,9763.0398849859
"449",2021-10-24 08:00:00,0.78887,0.78947,0.78461,0.78573,13344.7368,10501.402197111
"450",2021-10-24 08:30:00,0.78547,0.78712,0.7842,0.7842,7159.11843144,5624.50123772605
"451",2021-10-24 09:00:00,0.784,0.7903,0.78371,0.78879,14034.58437206,11054.5809694883
"452",2021-10-24 09:30:00,0.78948,0.78985,0.7864,0.7864,8910.40317865,7026.47473923891
"453",2021-10-24 10:00:00,0.78686,0.78764,0.78586,0.78713,9509.07676261,7480.20221649368
"454",2021-10-24 10:30:00,0.78786,0.7882,0.78668,0.78707,4950.81615155,3898.33986008318
"455",2021-10-24 11:00:00,0.78756,0.78756,0.78404,0.78539,11097.70459465,8719.03528642183
"456",2021-10-24 11:30:00,0.78614,0.78614,0.77683,0.77741,32251.19734743,25141.3883798662
"457",2021-10-24 12:00:00,0.7766,0.77915,0.77117,0.77714,36976.21693985,28665.1028535074
"458",2021-10-24 12:30:00,0.77794,0.77917,0.77396,0.77891,10494.0021317,8158.75856875355
"459",2021-10-24 13:00:00,0.77817,0.78165,0.77753,0.78131,14071.26125628,10964.0288180643
"460",2021-10-24 13:30:00,0.78083,0.78123,0.77539,0.77606,45500.3434,35460.135533358
"461",2021-10-24 14:00:00,0.77604,0.77834,0.77513,0.77521,11160.08190739,8665.10659731151
"462",2021-10-24 14:30:00,0.77543,0.77543,0.77192,0.77258,6503.24890514,5029.04442704582
"463",2021-10-24 15:00:00,0.77276,0.77318,0.764,0.764,34184.03526108,26275.0655622267
"464",2021-10-24 15:30:00,0.76376,0.77149,0.76376,0.76647,20779.19709095,15978.1816483797
"465",2021-10-24 16:00:00,0.7664,0.77037,0.762,0.76968,21854.89766738,16746.7276947781
"466",2021-10-24 16:30:00,0.76927,0.77128,0.76927,0.77051,8186.31044871,6307.02544180836
"467",2021-10-24 17:00:00,0.77122,0.77225,0.76941,0.77165,10437.42304733,8046.61560833197
"468",2021-10-24 17:30:00,0.77216,0.77228,0.76638,0.76638,19126.71253967,14717.9145151159
"469",2021-10-24 18:00:00,0.76663,0.8082,0.76035,0.76059,139565.90204184,107427.891418489
"470",2021-10-24 18:30:00,0.76047,0.76047,0.75375,0.75811,22819.58948088,17281.5094875967
"471",2021-10-24 19:00:00,0.75999,0.7631,0.75999,0.76139,18412.24323544,14022.6692107675
"472",2021-10-24 19:30:00,0.76157,0.766,0.7612,0.76496,19257.75418276,14707.512339387
"473",2021-10-24 20:00:00,0.765,0.769,0.76473,0.76884,15280.47639923,11711.9699945064
"474",2021-10-24 20:30:00,0.76927,0.77168,0.76797,0.77168,24195.0259404,18607.1293571957
"475",2021-10-24 21:00:00,0.77172,0.77388,0.76648,0.77086,95574.52435533,73587.6714310408
"476",2021-10-24 21:30:00,0.77047,0.7719,0.77023,0.7709,13527.6798349,10432.2977142593
"477",2021-10-24 22:00:00,0.77188,0.7733,0.76979,0.77227,22750.80066111,17551.2385132586
"478",2021-10-24 22:30:00,0.7725,0.77492,0.77071,0.77386,11519.7481159,8909.06556775123
"479",2021-10-24 23:00:00,0.77275,0.77455,0.77049,0.77361,27203.7058137,20996.4468414738
"480",2021-10-24 23:30:00,0.77373,0.77917,0.77205,0.77797,22271.87174251,17243.9138403266
"481",2021-10-25 00:00:00,0.77817,0.77817,0.77229,0.77318,23837.11028341,18469.5279293916
"482",2021-10-25 00:30:00,0.77409,0.77834,0.77382,0.7771,11685.30392095,9073.49980582529
"483",2021-10-25 01:00:00,0.77803,0.77983,0.7773,0.77874,16880.81592478,13141.9147528885
"484",2021-10-25 01:30:00,0.77861,0.7799,0.77836,0.77978,17216.5615843,13412.7078935299
"485",2021-10-25 02:00:00,0.77978,0.78071,0.77757,0.77968,12518.63535506,9748.4881355389
"486",2021-10-25 02:30:00,0.77944,0.78153,0.77891,0.78141,7880.24537955,6147.2317178336
"487",2021-10-25 03:00:00,0.78159,0.7845,0.78159,0.78291,16587.60786302,12988.1468063192
"488",2021-10-25 03:30:00,0.78291,0.78395,0.78222,0.78338,6966.55507529,5456.95756015236
"489",2021-10-25 04:00:00,0.78338,0.78409,0.78097,0.78113,7772.36803506,6082.1349975052
"490",2021-10-25 04:30:00,0.78142,0.78434,0.78142,0.78264,6001.0863,4698.938352184
"491",2021-10-25 05:00:00,0.78401,0.78401,0.78251,0.78314,8921.57989819,6988.00777234946
"492",2021-10-25 05:30:00,0.78311,0.78542,0.78233,0.78499,9486.20505332,7439.6338895199
"493",2021-10-25 06:00:00,0.78499,0.78603,0.78361,0.7857,9605.69259567,7541.40869617948
"494",2021-10-25 06:30:00,0.78566,0.78683,0.78411,0.78411,8184.30541555,6430.85345731986
"495",2021-10-25 07:00:00,0.78387,0.78958,0.78387,0.78747,19850.9731966,15627.2956129944
"496",2021-10-25 07:30:00,0.78843,0.78964,0.78602,0.78724,17909.70706888,14117.4450632618
"497",2021-10-25 08:00:00,0.78702,0.78802,0.78393,0.78649,11866.11312291,9328.9166715543
"498",2021-10-25 08:30:00,0.7867,0.78809,0.78538,0.78707,13936.33289232,10960.0284168211
"499",2021-10-25 09:00:00,0.78622,0.78944,0.78567,0.78576,16137.45487997,12710.9268558013
"500",2021-10-25 09:30:00,0.78614,0.78793,0.78614,0.78712,15285.4375,12035.928396277
"501",2021-10-25 10:00:00,0.7885,0.78909,0.78117,0.78117,19466.29307635,15279.7233445088
"502",2021-10-25 10:30:00,0.78159,0.79021,0.78097,0.79021,10434.94392722,8205.52398224403
"503",2021-10-25 11:00:00,0.78985,0.78985,0.78623,0.78961,5607.81448811,4418.06944426825
"504",2021-10-25 11:30:00,0.78975,0.79039,0.78691,0.78944,16972.95848067,13384.0946212663
"505",2021-10-25 12:00:00,0.78978,0.79039,0.78725,0.78826,33076.01548378,26086.2496871061
"506",2021-10-25 12:30:00,0.78887,0.79539,0.78727,0.79479,31609.40933877,24972.2390179533
"507",2021-10-25 13:00:00,0.79388,0.79467,0.78935,0.79129,24303.28969148,19254.1741644553
"508",2021-10-25 13:30:00,0.7905,0.79509,0.79,0.79499,17443.61659697,13809.0694610436
"509",2021-10-25 14:00:00,0.79529,0.79584,0.79133,0.79153,12937.64714889,10260.0456410353
"510",2021-10-25 14:30:00,0.79114,0.79445,0.7907,0.79345,17186.14664376,13631.8963372244
"511",2021-10-25 15:00:00,0.79362,0.79762,0.79208,0.79715,30223.78530361,24026.3775481179
"512",2021-10-25 15:30:00,0.79697,0.79969,0.79571,0.7983,78302.80433707,62476.1167195045
"513",2021-10-25 16:00:00,0.79899,0.80087,0.7965,0.80053,19112.28382348,15268.1884424079
"514",2021-10-25 16:30:00,0.79998,0.80014,0.79555,0.79849,16979.71682314,13550.4886112361
"515",2021-10-25 17:00:00,0.79933,0.79974,0.79211,0.79579,21383.49462018,16987.8243811982
"516",2021-10-25 17:30:00,0.79412,0.79522,0.79089,0.79149,9945.9284915,7882.37477896602
"517",2021-10-25 18:00:00,0.79202,0.7928,0.7883,0.79104,10327.0497,8166.024323963
"518",2021-10-25 18:30:00,0.79101,0.7928,0.79,0.79237,9589.30328178,7589.58018001561
"519",2021-10-25 19:00:00,0.79242,0.79668,0.79242,0.79635,26994.53378933,21458.1329552417
"520",2021-10-25 19:30:00,0.79612,0.79704,0.79404,0.79565,11974.36170482,9529.13890364656
"521",2021-10-25 20:00:00,0.79542,0.79665,0.79403,0.79566,16346.74418201,12997.9344757675
"522",2021-10-25 20:30:00,0.79532,0.79599,0.7921,0.79492,27196.9686639,21589.7158958266
"523",2021-10-25 21:00:00,0.79492,0.79917,0.79341,0.7989,13383.60938419,10650.7426621561
"524",2021-10-25 21:30:00,0.7989,0.81,0.79875,0.80947,39937.39262902,32096.5307308154
"525",2021-10-25 22:00:00,0.80972,0.80972,0.8005,0.80133,48482.36215528,38933.6145868817
"526",2021-10-25 22:30:00,0.8005,0.81115,0.80016,0.81046,51703.25016039,41704.2381688272
"527",2021-10-25 23:00:00,0.81058,0.81058,0.80754,0.80754,22871.5109986,18501.5988702246
"528",2021-10-25 23:30:00,0.80824,0.81117,0.80725,0.80921,15603.70540117,12634.8541654581
"529",2021-10-26 00:00:00,0.81004,0.8112,0.80447,0.8112,46588.94209311,37615.4498553249
"530",2021-10-26 00:30:00,0.81044,0.8131,0.80634,0.8131,31572.65816291,25556.8543357143
"531",2021-10-26 01:00:00,0.81231,0.81424,0.809,0.81131,38878.13542668,31560.4345879793
"532",2021-10-26 01:30:00,0.81172,0.815,0.81082,0.815,25504.57389454,20733.968473873
"533",2021-10-26 02:00:00,0.81525,0.82088,0.81525,0.82084,56120.07083549,45918.7548277757
"534",2021-10-26 02:30:00,0.82088,0.82632,0.82088,0.82389,40511.82150847,33370.6965518358
"535",2021-10-26 03:00:00,0.82361,0.82767,0.82064,0.82111,38454.42686598,31691.0154003946
"536",2021-10-26 03:30:00,0.8208,0.82165,0.81575,0.81909,27284.01351766,22324.328615048
"537",2021-10-26 04:00:00,0.81828,0.82659,0.81688,0.81688,30478.13385553,25027.0054703922
"538",2021-10-26 04:30:00,0.81688,0.81688,0.81234,0.81384,20009.91422498,16296.9640428332
"539",2021-10-26 05:00:00,0.81517,0.81704,0.81287,0.81489,30139.8840132,24562.4062529773
"540",2021-10-26 05:30:00,0.81414,0.81565,0.81179,0.81505,19672.11521682,16010.0099217899
"541",2021-10-26 06:00:00,0.81505,0.81798,0.81346,0.81798,17871.81403711,14562.1207100595
"542",2021-10-26 06:30:00,0.81768,0.81949,0.81649,0.81843,18394.13061593,15054.1578472866
"543",2021-10-26 07:00:00,0.81796,0.81836,0.8118,0.81665,76553.63524729,62405.2248705741
"544",2021-10-26 07:30:00,0.81639,0.8202,0.81557,0.81909,18853.39834099,15416.2545907755
"545",2021-10-26 08:00:00,0.82002,0.82696,0.82002,0.82696,26786.68953765,22044.7442219912
"546",2021-10-26 08:30:00,0.82651,0.82733,0.8244,0.82505,20796.97754279,17158.5758989678
"547",2021-10-26 09:00:00,0.8254,0.82689,0.82237,0.82508,21516.43436937,17738.3051758265
"548",2021-10-26 09:30:00,0.82573,0.82677,0.82221,0.8245,43276.40438625,35685.4138369403
"549",2021-10-26 10:00:00,0.8245,0.83316,0.8245,0.83316,36946.46868635,30612.3749223849
